chart,country,fiscal_year,value,center,lcl,ucl,sigma,robust_z,n_baseline,rule,severity,explanation,abs_z,incident_id
A_level,Lao People's Democratic Republic,2026,131458417.5,57412168.385000005,14893084.250689976,99931252.51931003,14173028.04477001,5.224448077087084,10,beyond_limits,high,"Lao People's Democratic Republic FY2026: disbursement of $131,458,418 is above the expected range $14,893,084 to $99,931,253 (learned from FY2010-2019, where a typical year was $57,412,168); that is 5.2 robust sigmas from the typical year (limits sit at 3), so 2.2 beyond the $99,931,253 limit.",5.224448077087084,
A_level,Sri Lanka,2024,431822046.8,182704085.2,39427081.56099993,325981088.83900005,47759001.21300002,5.216146805268407,10,beyond_limits,high,"Sri Lanka FY2024: disbursement of $431,822,047 is above the expected range $39,427,082 to $325,981,089 (learned from FY2010-2019, where a typical year was $182,704,085); that is 5.2 robust sigmas from the typical year (limits sit at 3), so 2.2 beyond the $325,981,089 limit.",5.216146805268407,
A_level,Mauritania,2021,164199868.5,38456341.260000005,0.0,111107388.129828,24217015.623276,5.192362642700803,10,beyond_limits,high,"Mauritania FY2021: disbursement of $164,199,868 is above the expected range $0 to $111,107,388 (learned from FY2010-2019, where a typical year was $38,456,341); that is 5.2 robust sigmas from the typical year (limits sit at 3), so 2.2 beyond the $111,107,388 limit.",5.192362642700803,
A_level,Niger,2022,545711408.8,148193009.25,0.0,378238661.35115993,76681884.03371997,5.183993645424724,10,beyond_limits,high,"Niger FY2022: disbursement of $545,711,409 is above the expected range $0 to $378,238,661 (learned from FY2010-2019, where a typical year was $148,193,009); that is 5.2 robust sigmas from the typical year (limits sit at 3), so 2.2 beyond the $378,238,661 limit.",5.183993645424724,
A_level,Guinea,2021,259730093.0,64060465.815,0.0,177364734.289047,37768089.491349,5.180818776385798,10,beyond_limits,high,"Guinea FY2021: disbursement of $259,730,093 is above the expected range $0 to $177,364,734 (learned from FY2010-2019, where a typical year was $64,060,466); that is 5.2 robust sigmas from the typical year (limits sit at 3), so 2.2 beyond the $177,364,734 limit.",5.180818776385798,
A_level,Senegal,2021,318403237.9,161472811.7,70138867.26197009,252806756.13802987,30444648.146009967,5.154614546615053,10,beyond_limits,high,"Senegal FY2021: disbursement of $318,403,238 is above the expected range $70,138,867 to $252,806,756 (learned from FY2010-2019, where a typical year was $161,472,812); that is 5.2 robust sigmas from the typical year (limits sit at 3), so 2.2 beyond the $252,806,756 limit.",5.154614546615053,
A_level,Guinea-Bissau,2021,35872108.08,10534009.11,0.0,25298405.152619995,4921465.347539999,5.148486717002952,10,beyond_limits,high,"Guinea-Bissau FY2021: disbursement of $35,872,108 is above the expected range $0 to $25,298,405 (learned from FY2010-2019, where a typical year was $10,534,009); that is 5.1 robust sigmas from the typical year (limits sit at 3), so 2.1 beyond the $25,298,405 limit.",5.148486717002952,
A_level,Sierra Leone,2025,188166155.0,60153242.055,0.0,135098761.300107,24981839.748369005,5.124238816452964,10,beyond_limits,high,"Sierra Leone FY2025: disbursement of $188,166,155 is above the expected range $0 to $135,098,761 (learned from FY2010-2019, where a typical year was $60,153,242); that is 5.1 robust sigmas from the typical year (limits sit at 3), so 2.1 beyond the $135,098,761 limit.",5.124238816452964,
A_level,Cabo Verde,2026,77969305.88,13466887.94,0.0,51388181.80598,12640431.288660001,5.102865279436034,10,beyond_limits,high,"Cabo Verde FY2026: disbursement of $77,969,306 is above the expected range $0 to $51,388,182 (learned from FY2010-2019, where a typical year was $13,466,888); that is 5.1 robust sigmas from the typical year (limits sit at 3), so 2.1 beyond the $51,388,182 limit.",5.102865279436034,
A_level,Mali,2020,420931189.5,160424323.7,6734081.108029962,314114566.29197,51230080.86399001,5.0850371775054555,10,beyond_limits,high,"Mali FY2020: disbursement of $420,931,190 is above the expected range $6,734,081 to $314,114,566 (learned from FY2010-2019, where a typical year was $160,424,324); that is 5.1 robust sigmas from the typical year (limits sit at 3), so 2.1 beyond the $314,114,566 limit.",5.0850371775054555,
A_level,Sierra Leone,2024,186938555.3,60153242.055,0.0,135098761.300107,24981839.748369005,5.075099132892223,10,beyond_limits,high,"Sierra Leone FY2024: disbursement of $186,938,555 is above the expected range $0 to $135,098,761 (learned from FY2010-2019, where a typical year was $60,153,242); that is 5.1 robust sigmas from the typical year (limits sit at 3), so 2.1 beyond the $135,098,761 limit.",5.075099132892223,
A_level,Grenada,2025,26340796.17,5152033.635,0.0,17728646.347356,4192204.237451999,5.054324964825289,10,beyond_limits,high,"Grenada FY2025: disbursement of $26,340,796 is above the expected range $0 to $17,728,646 (learned from FY2010-2019, where a typical year was $5,152,034); that is 5.1 robust sigmas from the typical year (limits sit at 3), so 2.1 beyond the $17,728,646 limit.",5.054324964825289,
A_level,Cabo Verde,2023,76963672.98,13466887.94,0.0,51388181.80598,12640431.288660001,5.023308429116997,10,beyond_limits,high,"Cabo Verde FY2023: disbursement of $76,963,673 is above the expected range $0 to $51,388,182 (learned from FY2010-2019, where a typical year was $13,466,888); that is 5.0 robust sigmas from the typical year (limits sit at 3), so 2.0 beyond the $51,388,182 limit.",5.023308429116997,
A_level,Benin,2020,276698103.2,99368766.845,0.0,206060280.188849,35563837.781283,4.986226105449373,10,beyond_limits,medium,"Benin FY2020: disbursement of $276,698,103 is above the expected range $0 to $206,060,280 (learned from FY2010-2019, where a typical year was $99,368,767); that is 5.0 robust sigmas from the typical year (limits sit at 3), so 2.0 beyond the $206,060,280 limit.",4.986226105449373,
A_level,Tonga,2025,42243236.16,12328193.559999999,0.0,30330700.087179992,6000835.509059997,4.98514624419126,10,beyond_limits,medium,"Tonga FY2025: disbursement of $42,243,236 is above the expected range $0 to $30,330,700 (learned from FY2010-2019, where a typical year was $12,328,194); that is 5.0 robust sigmas from the typical year (limits sit at 3), so 2.0 beyond the $30,330,700 limit.",4.98514624419126,
A_level,Mozambique,2022,577824096.1,246160548.39999998,46058962.790830076,446262134.0091699,66700528.53638996,4.972427580076125,10,beyond_limits,medium,"Mozambique FY2022: disbursement of $577,824,096 is above the expected range $46,058,963 to $446,262,134 (learned from FY2010-2019, where a typical year was $246,160,548); that is 5.0 robust sigmas from the typical year (limits sit at 3), so 2.0 beyond the $446,262,134 limit.",4.972427580076125,
A_level,Ethiopia,2020,2202062392.0,906647300.05,124527318.51109004,1688767281.5889099,260706660.51296997,4.968860747175096,10,beyond_limits,medium,"Ethiopia FY2020: disbursement of $2,202,062,392 is above the expected range $124,527,319 to $1,688,767,282 (learned from FY2010-2019, where a typical year was $906,647,300); that is 5.0 robust sigmas from the typical year (limits sit at 3), so 2.0 beyond the $1,688,767,282 limit.",4.968860747175096,
A_level,Grenada,2022,25782929.98,5152033.635,0.0,17728646.347356,4192204.237451999,4.9212526815104205,10,beyond_limits,medium,"Grenada FY2022: disbursement of $25,782,930 is above the expected range $0 to $17,728,646 (learned from FY2010-2019, where a typical year was $5,152,034); that is 4.9 robust sigmas from the typical year (limits sit at 3), so 1.9 beyond the $17,728,646 limit.",4.9212526815104205,
A_level,Bolivia,2026,10114314.9,51713522.18,26307378.857447006,77119665.50255299,8468714.440850997,-4.912104141726122,10,beyond_limits,medium,"Bolivia FY2026: disbursement of $10,114,315 is below the expected range $26,307,379 to $77,119,666 (learned from FY2010-2019, where a typical year was $51,713,522); that is 4.9 robust sigmas from the typical year (limits sit at 3), so 1.9 beyond the $26,307,379 limit.",4.912104141726122,
A_level,Niger,2020,519570899.2,148193009.25,0.0,378238661.35115993,76681884.03371997,4.8430981401903335,10,beyond_limits,medium,"Niger FY2020: disbursement of $519,570,899 is above the expected range $0 to $378,238,661 (learned from FY2010-2019, where a typical year was $148,193,009); that is 4.8 robust sigmas from the typical year (limits sit at 3), so 1.8 beyond the $378,238,661 limit.",4.8430981401903335,
A_level,Ghana,2025,688202091.9,352978238.70000005,145159803.04230008,560796674.3577,69272811.88589999,4.8391835710689906,10,beyond_limits,medium,"Ghana FY2025: disbursement of $688,202,092 is above the expected range $145,159,803 to $560,796,674 (learned from FY2010-2019, where a typical year was $352,978,239); that is 4.8 robust sigmas from the typical year (limits sit at 3), so 1.8 beyond the $560,796,674 limit.",4.8391835710689906,
A_level,Burundi,2025,193944050.4,86981416.985,20638109.287613012,153324724.682387,22114435.899128996,4.836778740497417,10,beyond_limits,medium,"Burundi FY2025: disbursement of $193,944,050 is above the expected range $20,638,109 to $153,324,725 (learned from FY2010-2019, where a typical year was $86,981,417); that is 4.8 robust sigmas from the typical year (limits sit at 3), so 1.8 beyond the $153,324,725 limit.",4.836778740497417,
A_level,Western Africa,2021,131344931.8,16113568.614999998,0.0,87783499.10079698,23889976.828598995,4.823418792397281,10,beyond_limits,medium,"Western Africa FY2021: disbursement of $131,344,932 is above the expected range $0 to $87,783,499 (learned from FY2010-2019, where a typical year was $16,113,569); that is 4.8 robust sigmas from the typical year (limits sit at 3), so 1.8 beyond the $87,783,499 limit.",4.823418792397281,
A_level,Kosovo,2022,30694515.18,10497203.649999999,0.0,23096755.957572993,4199850.769190998,4.809054568834249,10,beyond_limits,medium,"Kosovo FY2022: disbursement of $30,694,515 is above the expected range $0 to $23,096,756 (learned from FY2010-2019, where a typical year was $10,497,204); that is 4.8 robust sigmas from the typical year (limits sit at 3), so 1.8 beyond the $23,096,756 limit.",4.809054568834249,
A_level,"Congo, Democratic Republic of",2024,810470263.0,389153250.29999995,124027151.77677,654279348.8232299,88375366.17440999,4.767358042607995,10,beyond_limits,medium,"Congo, Democratic Republic of FY2024: disbursement of $810,470,263 is above the expected range $124,027,152 to $654,279,349 (learned from FY2010-2019, where a typical year was $389,153,250); that is 4.8 robust sigmas from the typical year (limits sit at 3), so 1.8 beyond the $654,279,349 limit.",4.767358042607995,
A_level,Tuvalu,2024,27374908.64,5182933.3,0.0,19184777.517004002,4667281.405668001,4.7547969387596405,8,beyond_limits,medium,"Tuvalu FY2024: disbursement of $27,374,909 is above the expected range $0 to $19,184,778 (learned from FY2010-2019, where a typical year was $5,182,933); that is 4.8 robust sigmas from the typical year (limits sit at 3), so 1.8 beyond the $19,184,778 limit.",4.7547969387596405,
A_level,Central African Republic,2025,117771611.2,39836241.235,0.0,89346702.254383,16503487.006460998,4.7223577619983494,10,beyond_limits,medium,"Central African Republic FY2025: disbursement of $117,771,611 is above the expected range $0 to $89,346,702 (learned from FY2010-2019, where a typical year was $39,836,241); that is 4.7 robust sigmas from the typical year (limits sit at 3), so 1.7 beyond the $89,346,702 limit.",4.7223577619983494,
A_level,Central African Republic,2023,117761040.9,39836241.235,0.0,89346702.254383,16503487.006460998,4.721717273112827,10,beyond_limits,medium,"Central African Republic FY2023: disbursement of $117,761,041 is above the expected range $0 to $89,346,702 (learned from FY2010-2019, where a typical year was $39,836,241); that is 4.7 robust sigmas from the typical year (limits sit at 3), so 1.7 beyond the $89,346,702 limit.",4.721717273112827,
A_level,Solomon Islands,2021,18432064.58,5711163.215,0.0,13842572.508518,2710469.7645059996,4.693245994322488,10,beyond_limits,medium,"Solomon Islands FY2021: disbursement of $18,432,065 is above the expected range $0 to $13,842,573 (learned from FY2010-2019, where a typical year was $5,711,163); that is 4.7 robust sigmas from the typical year (limits sit at 3), so 1.7 beyond the $13,842,573 limit.",4.693245994322488,
A_level,Pakistan,2024,1914038403.0,680802437.15,0.0,1471532179.4875698,263576580.77918994,4.678852583201,10,beyond_limits,medium,"Pakistan FY2024: disbursement of $1,914,038,403 is above the expected range $0 to $1,471,532,179 (learned from FY2010-2019, where a typical year was $680,802,437); that is 4.7 robust sigmas from the typical year (limits sit at 3), so 1.7 beyond the $1,471,532,179 limit.",4.678852583201,
A_level,Mongolia,2021,74937268.54,20281904.87,0.0,55372323.01504101,11696806.048347,4.672674185080117,10,beyond_limits,medium,"Mongolia FY2021: disbursement of $74,937,269 is above the expected range $0 to $55,372,323 (learned from FY2010-2019, where a typical year was $20,281,905); that is 4.7 robust sigmas from the typical year (limits sit at 3), so 1.7 beyond the $55,372,323 limit.",4.672674185080117,
A_level,Caribbean,2021,2127783.01,429999.995,0.0,1523356.723226,364452.242742,4.658451275334531,10,beyond_limits,medium,"Caribbean FY2021: disbursement of $2,127,783 is above the expected range $0 to $1,523,357 (learned from FY2010-2019, where a typical year was $430,000); that is 4.7 robust sigmas from the typical year (limits sit at 3), so 1.7 beyond the $1,523,357 limit.",4.658451275334531,
A_level,Benin,2021,264649325.9,99368766.845,0.0,206060280.188849,35563837.781283,4.647433161501654,10,beyond_limits,medium,"Benin FY2021: disbursement of $264,649,326 is above the expected range $0 to $206,060,280 (learned from FY2010-2019, where a typical year was $99,368,767); that is 4.6 robust sigmas from the typical year (limits sit at 3), so 1.6 beyond the $206,060,280 limit.",4.647433161501654,
A_level,Grenada,2020,24327713.3,5152033.635,0.0,17728646.347356,4192204.237451999,4.574128210092856,10,beyond_limits,medium,"Grenada FY2020: disbursement of $24,327,713 is above the expected range $0 to $17,728,646 (learned from FY2010-2019, where a typical year was $5,152,034); that is 4.6 robust sigmas from the typical year (limits sit at 3), so 1.6 beyond the $17,728,646 limit.",4.574128210092856,
